consensus_timestamp,id,type,nonce,entity_id,parent_transaction
1710101660540795000,0.0.2@1710101650.476478652,11,1,3691119,
1710115210638957600,0.0.2@1710115199.799687963,11,1,3691774,
1710117000888990000,0.0.2@1710116991.540747769,11,1,3691818,
1710117060878864100,0.0.2@1710117049.494162523,11,1,3691819,
1710118750468388000,0.0.2@1710118737.507380140,11,1,3691844,
1710118752392144400,0.0.2@1710118743.123421073,11,1,3691845,
1710133320709190000,0.0.2@1710133308.288795708,11,1,3691941,
1710140160640358000,0.0.2@1710140148.198279620,11,1,3692029,
1710145660619703600,0.0.2@1710145648.801475179,11,1,3692072,
1710145770770448100,0.0.2@1710145759.525950158,11,1,3692073,
1710146081282090500,0.0.2@1710146071.609854577,11,1,3692077,
1710146170481064000,0.0.2@1710146157.998944399,11,1,3692081,
1710146290435753000,0.0.2@1710146280.755727492,11,1,3692085,
1710153520559880000,0.0.2@1710153508.407779256,11,1,3692230,
1710153522562067700,0.0.2@1710153511.437980839,11,1,3692231,
1710155100780450800,0.0.2@1710155088.786438173,11,1,3692267,
1710157141440020000,0.0.2@1710157130.088464112,11,1,3692324,
1710158560641728000,0.0.2@1710158550.137032484,11,1,3692362,
1710164860492043800,0.0.2@1710164847.814909130,11,1,3692479,
1710164862773640700,0.0.2@1710164851.315392905,11,1,3692480,
1710166680686070000,0.0.2@1710166668.361283184,11,1,3692523,
1710168890633966800,0.0.2@1710168877.223351588,11,1,3692597,
1710168900721280000,0.0.2@1710168887.772470725,11,1,3692601,
1710171000670659000,0.0.2@1710170991.238567498,11,1,3692661,
1710176560622914300,0.0.2@1710176549.001221042,11,1,3693366,
1710179610645452000,0.0.2@1710179600.521530047,11,1,3694108,
1710179612701926100,0.0.2@1710179600.052961896,11,1,3694109,
1710194460681804800,0.0.2@1710194452.121266695,11,1,3696721,
1710214770711918000,0.0.2@1710214759.134662738,11,1,3696998,
1710215070759606300,0.0.2@1710215060.632389461,11,1,3697005,
1710216420699596000,0.0.2@1710216408.812786021,11,1,3697020,
1710221340623564000,0.0.2@1710221331.398265972,11,1,3697056,
1710224610640667000,0.0.2@1710224598.771623251,11,1,3697113,
1710231661276037600,0.0.2@1710231649.810621710,11,1,3697238,
1710231663110251000,0.0.2@1710231650.093213522,11,1,3697239,
1710233220618860300,0.0.2@1710233211.035312531,11,1,3697264,
1710234990770847000,0.0.2@1710234979.041692863,11,1,3697309,
1710235890471023000,0.0.2@1710235878.930544985,11,1,3697321,
1710235892293046300,0.0.2@1710235879.967410674,11,1,3697322,
1710236280703134500,0.0.2@1710236269.434510031,11,1,3697333,
1710241620664101000,0.0.2@1710241609.635953676,11,1,3697505,
1710241680724072000,0.0.2@1710241669.384279308,11,1,3697507,
1710246340585528000,0.0.2@1710246328.416612547,11,1,3697658,
1710249370500285000,0.0.2@1710249359.045447329,11,1,3697727,
1710250290725947000,0.0.2@1710250279.191322928,11,1,3697732,
1710259500610741000,0.0.2@1710259491.802924776,11,1,3697951,
1710259540700070000,0.0.2@1710259530.364906865,11,1,3697952,
1710263860493653800,0.0.2@1710263850.905777884,11,1,3698841,
1710263862712470000,0.0.2@1710263852.287227115,11,1,3698842,
1710274980659068700,0.0.2@1710274967.713645222,11,1,3699765,
1710274984559870000,0.0.2@1710274973.136709581,11,1,3699766,
1710290300650543000,0.0.2@1710290287.719232587,11,1,3700014,
1710297060521236000,0.0.2@1710297048.438720266,11,1,3700125,
1710302790504056000,0.0.2@1710302782.065271557,11,1,3700213,
1710306120523917000,0.0.2@1710306110.777745270,11,1,3700241,
1710306122590879700,0.0.2@1710306111.182762275,11,1,3700242,
1710308110609946000,0.0.2@1710308101.955175884,11,1,3700254,
1710308280679586600,0.0.2@1710308269.889664106,11,1,3700257,
1710309610492159000,0.0.2@1710309600.032896163,11,1,3700278,
1710309612785423000,0.0.2@1710309600.989572632,11,1,3700279,
1710309781005627000,0.0.2@1710309767.760277831,11,1,3700281,
1710322110500646000,0.0.2@1710322098.637612188,11,1,3700434,
1710325290719301000,0.0.2@1710325282.170071211,11,1,3700485,
1710329400751597000,0.0.2@1710329388.128072051,11,1,3700555,
1710329490695828000,0.0.2@1710329480.151150792,11,1,3700556,
1710329550759464700,0.0.2@1710329541.940915423,11,1,3700557,
1710329740488769300,0.0.2@1710329729.984522042,11,1,3700559,
1710331980619893000,0.0.2@1710331971.407965839,11,1,3700620,
1710332080701881300,0.0.2@1710332071.983983738,11,1,3700627,
1710332590495875000,0.0.2@1710332581.636344657,11,1,3700653,
1710334530775890000,0.0.2@1710334521.391182098,11,1,3700687,
1710334930509997600,0.0.2@1710334921.623789300,11,1,3700702,
1710334932411050000,0.0.2@1710334920.465650889,11,1,3700703,
1710338980716030000,0.0.2@1710338967.694823487,11,1,3700812,
1710341160908437500,0.0.2@1710341151.014155915,11,1,3700903,
1710343410965204700,0.0.2@1710343398.175306708,11,1,3700981,
1710345120831041000,0.0.2@1710345107.955324450,11,1,3701016,
1710352320689695200,0.0.2@1710352308.875561844,11,1,3702458,
1710353000870308600,0.0.2@1710352990.568093946,11,1,3702582,
1710353002923535400,0.0.2@1710352990.589285623,11,1,3702584,
1710353280710680000,0.0.2@1710353271.908677636,11,1,3702634,
1710353470532076000,0.0.2@1710353461.575293963,11,1,3702697,
1710353472669393400,0.0.2@1710353462.360644934,11,1,3702699,
1710355500531564000,0.0.2@1710355489.554669169,11,1,3703332,
1710358380665387000,0.0.2@1710358370.351950373,11,1,3703900,
1710358690423274000,0.0.2@1710358678.219221645,11,1,3703982,
1710361480585338000,0.0.2@1710361467.221390848,11,1,3704679,
1710361540471829000,0.0.2@1710361529.061838544,11,1,3704697,
1710371280768685000,0.0.2@1710371267.484088359,11,1,3705293,
1710371282268657200,0.0.2@1710371272.277969483,11,1,3705294,
1710384730518328600,0.0.2@1710384719.596625868,11,1,3705428,
1710385890530075000,0.0.2@1710385878.554532058,11,1,3705436,
1710385892625377000,0.0.2@1710385883.766946551,11,1,3705437,
1710386660495614000,0.0.2@1710386648.318896201,11,1,3705444,
1710386860501084000,0.0.2@1710386849.036394855,11,1,3705446,
1710386880671581200,0.0.2@1710386869.414676768,11,1,3705447,
1710387760457323000,0.0.2@1710387747.994245634,11,1,3705453,
1710389640773513500,0.0.2@1710389631.871754818,11,1,3705478,
1710390230470975000,0.0.2@1710390219.632147249,11,1,3705481,
1710393840773582000,0.0.2@1710393831.403928620,11,1,3705517,
1710394530747681300,0.0.2@1710394519.785654908,11,1,3705522,
1710398110599628000,0.0.2@1710398101.889112980,11,1,3705558,
1710405190528587000,0.0.2@1710405180.470727204,11,1,3705652,
1710405192667577000,0.0.2@1710405181.821206593,11,1,3705653,
1710413200687986000,0.0.2@1710413188.959287722,11,1,3706088,
1710413202810879200,0.0.2@1710413191.828476168,11,1,3706089,
1710414160591030000,0.0.2@1710414149.844674384,11,1,3706109,
1710416100667922000,0.0.2@1710416089.260897112,11,1,3706194,
1710416260711603000,0.0.2@1710416251.485461078,11,1,3706195,
1710417200435535000,0.0.2@1710417191.521045964,11,1,3706214,
1710417202770513000,0.0.2@1710417193.416935764,11,1,3706215,
1710417210749894400,0.0.2@1710417198.368700373,11,1,3706216,
1710422400621401000,0.0.2@1710422390.262974630,11,1,3706404,
1710422530530661400,0.0.2@1710422519.853780046,11,1,3706406,
1710423310475413000,0.0.2@1710423301.068943290,11,1,3706434,
1710426010519659000,0.0.2@1710426001.317224617,11,1,3706591,
1710426012513461000,0.0.2@1710426000.764443431,11,1,3706592,
1710429810808012000,0.0.2@1710429800.244596869,11,1,3707073,
1710429840530587600,0.0.2@1710429830.786382313,11,1,3707075,
1710430300617216800,0.0.2@1710430287.588214280,11,1,3707088,
1710440590585764000,0.0.2@1710440581.176712745,11,1,3709001,
1710440592607805000,0.0.2@1710440580.875884602,11,1,3709002,
1710444270638217000,0.0.2@1710444257.988080808,11,1,3709887,
1710444990873204500,0.0.2@1710444980.731751845,11,1,3710021,
1710444992831726000,0.0.2@1710444983.946006813,11,1,3710023,
1710449310603368000,0.0.2@1710449300.391870783,11,1,3710997,
1710449340653312000,0.0.2@1710449328.827910813,11,1,3711004,
1710452640725540900,0.0.2@1710452630.493396830,11,1,3711262,
1710452642923392800,0.0.2@1710452630.790867467,11,1,3711263,
1710454470708231000,0.0.2@1710454462.215019247,11,1,3711281,
1710455100791053300,0.0.2@1710455088.942246747,11,1,3711285,
1710455130819634200,0.0.2@1710455118.432886943,11,1,3711286,
1710456130717206000,0.0.2@1710456120.125159623,11,1,3711287,
1710456280565420300,0.0.2@1710456267.546598084,11,1,3711288,
1710456930740734000,0.0.2@1710456917.627773784,11,1,3711295,
1710463470614025000,0.0.2@1710463460.232672392,11,1,3711464,
1710465190500866000,0.0.2@1710465182.135947414,11,1,3711554,
1710465192487678000,0.0.2@1710465181.084933629,11,1,3711555,
1710473110393775900,0.0.2@1710473101.113493383,11,1,3711696,
1710473112539184000,0.0.2@1710473100.411883891,11,1,3711697,
1710486480677915400,0.0.2@1710486467.767572628,11,1,3711964,
1710487800583383000,0.0.2@1710487787.987785100,11,1,3711992,
1710490650450399000,0.0.2@1710490641.390254273,11,1,3712038,
1710493860573387000,0.0.2@1710493848.235242321,11,1,3712137,
1710493864893650700,0.0.2@1710493851.623988739,11,1,3712138,
1710499530540527600,0.0.2@1710499521.118249413,11,1,3712304,
1710500420471001300,0.0.2@1710500411.903368341,11,1,3712329,
1710502970560770000,0.0.2@1710502958.203582043,11,1,3712401,
1710504780839132000,0.0.2@1710504770.758092263,11,1,3712440,
1710511630490495700,0.0.2@1710511620.785369271,11,1,3712740,
1710516840608552700,0.0.2@1710516832.094431580,11,1,3712854,
1710516842659903000,0.0.2@1710516829.603334876,11,1,3712855,
1710521070568556000,0.0.2@1710521062.256019486,11,1,3713367,
1710523140576109000,0.0.2@1710523131.254500295,11,1,3713763,
1710523142675328000,0.0.2@1710523130.008298428,11,1,3713764,
1710526020495253800,0.0.2@1710526008.165693192,11,1,3714471,
1710526170731120000,0.0.2@1710526157.417925586,11,1,3714504,
1710560390641392400,0.0.2@1710560379.267355160,11,1,3717269,
1710563710407208000,0.0.2@1710563701.971672776,11,1,3717292,
1710563770570094000,0.0.2@1710563758.570856364,11,1,3717294,
1710569160688013000,0.0.2@1710569148.012817069,11,1,3717324,
1710571500599007000,0.0.2@1710571491.524392919,11,1,3717342,
1710571502280061000,0.0.2@1710571490.715343758,11,1,3717344,
1710574220391883000,0.0.2@1710574209.031619367,11,1,3717359,
1710574260615734500,0.0.2@1710574248.419339775,11,1,3717360,
1710578410398643000,0.0.2@1710578399.039387971,11,1,3717410,
1710597440565316900,0.0.2@1710597428.831399030,11,1,3717858,
1710600870578971000,0.0.2@1710600858.918102324,11,1,3717886,
1710611760675512000,0.0.2@1710611749.890062027,11,1,3719372,
1710612180673254100,0.0.2@1710612171.894305399,11,1,3719456,
1710626670538431700,0.0.2@1710626657.298830345,11,1,3721750,
1710627000560673000,0.0.2@1710626988.813094306,11,1,3721754,
1710628740653170200,0.0.2@1710628730.819249988,11,1,3721775,
1710642180495426800,0.0.2@1710642171.121802877,11,1,3721927,
1710642182308349400,0.0.2@1710642172.417390075,11,1,3721928,
1710648750579551000,0.0.2@1710648738.770468738,11,1,3721955,
1710650400775574000,0.0.2@1710650387.602208947,11,1,3721962,
1710661240495641000,0.0.2@1710661228.783756332,11,1,3722062,
1710694200529105000,0.0.2@1710694189.862724691,11,1,3722876,
1710694720520638500,0.0.2@1710694710.466503188,11,1,3722960,
1710712480508679000,0.0.2@1710712472.070602057,11,1,3726656,
1710721260518885600,0.0.2@1710721249.144765380,11,1,3726998,
1710728760676026000,0.0.2@1710728748.808382955,11,1,3727091,
1710734530430322000,0.0.2@1710734521.588443443,11,1,3727168,
1710734532517760500,0.0.2@1710734523.236747889,11,1,3727169,
1710741010501486000,0.0.2@1710741001.926560635,11,1,3727222,
1710741012439288000,0.0.2@1710740999.265860563,11,1,3727223,
1710743210329900000,0.0.2@1710743198.960402729,11,1,3727252,
1710743212410263300,0.0.2@1710743203.251816860,11,1,3727253,
1710754170501584600,0.0.2@1710754161.879140052,11,1,3727415,
1710754172588603400,0.0.2@1710754159.459286153,11,1,3727416,
1710758530575664000,0.0.2@1710758518.581099514,11,1,3727471,
1710758532750880300,0.0.2@1710758522.180603064,11,1,3727472,
1710765780508903400,0.0.2@1710765768.738013807,11,1,3727645,
1710770620491802000,0.0.2@1710770612.102523373,11,1,3727874,
1710770622405699300,0.0.2@1710770612.781254876,11,1,3727875,
1710775870467463000,0.0.2@1710775857.603535028,11,1,3728074,
1710775872690352000,0.0.2@1710775860.259753958,11,1,3728076,
1710776620596065800,0.0.2@1710776608.325200062,11,1,3728125,
1710778600369737000,0.0.2@1710778588.662516274,11,1,3728317,
1710778602110143700,0.0.2@1710778590.656972871,11,1,3728318,
1710778670505732000,0.0.2@1710778660.873872747,11,1,3728333,
1710778672564104400,0.0.2@1710778660.568729970,11,1,3728334,
1710780884618065000,0.0.2@1710780873.927279521,11,1,3728825,
1710781500695353000,0.0.2@1710781489.992370108,11,1,3728982,
1710787650553439000,0.0.2@1710787642.139017099,11,1,3730676,
1710787800574029600,0.0.2@1710787787.784021220,11,1,3730697,
1710787890670078500,0.0.2@1710787881.567543798,11,1,3730716,
1710790900469406500,0.0.2@1710790887.777108150,11,1,3731336,
1710791110443482000,0.0.2@1710791102.151802604,11,1,3731385,
1710793230735358000,0.0.2@1710793218.369615810,11,1,3731885,
1710795310617215700,0.0.2@1710795302.071378046,11,1,3732235,
1710797610755574500,0.0.2@1710797598.545848437,11,1,3732339,
1710809183748049000,0.0.2@1710809172.095121164,11,1,3732819,
1710815514143656000,0.0.2@1710815501.777824870,11,1,3732875,
1710821700705616100,0.0.2@1710821689.199456301,11,1,3732968,
1710821702625874000,0.0.2@1710821693.129674715,11,1,3732969,
1710846390503363300,0.0.2@1710846377.784159328,11,1,3733458,
1710851720601514200,0.0.2@1710851708.008117682,11,1,3733694,
1710851722509467000,0.0.2@1710851709.747656459,11,1,3733701,
1710851870309343000,0.0.2@1710851861.857881750,11,1,3733728,
1710852430587273000,0.0.2@1710852421.205347663,11,1,3733786,
1710852480567991600,0.0.2@1710852471.689062860,11,1,3733789,
1710855280603963000,0.0.2@1710855269.189029513,11,1,3733982,
1710855282549141000,0.0.2@1710855269.363963657,11,1,3733983,
1710859810521362200,0.0.2@1710859800.640366578,11,1,3734339,
1710859812475879000,0.0.2@1710859803.272316675,11,1,3734340,
1710861150670277000,0.0.2@1710861142.045622120,11,1,3734362,
1710861152609035500,0.0.2@1710861144.032197653,11,1,3734363,
1710861270777657600,0.0.2@1710861260.944892620,11,1,3734367,
1710862960455611000,0.0.2@1710862947.866241259,11,1,3734461,
1710862962495890000,0.0.2@1710862950.211141648,11,1,3734462,
1710864960588219600,0.0.2@1710864950.839803350,11,1,3734561,
1710865080610058000,0.0.2@1710865070.474487914,11,1,3734599,
1710866830369319000,0.0.2@1710866821.473870543,11,1,3734952,
1710867060650276000,0.0.2@1710867048.415985833,11,1,3735001,
1710867062798408400,0.0.2@1710867054.049014186,11,1,3735002,
1710868340423351000,0.0.2@1710868327.508890024,11,1,3735266,
1710868410701303300,0.0.2@1710868397.875844860,11,1,3735286,
1710872470550761000,0.0.2@1710872460.744417393,11,1,3736402,
1710875280661211600,0.0.2@1710875271.347261921,11,1,3737168,
1710878460649139000,0.0.2@1710878451.732775320,11,1,3737899,
1710878610821721600,0.0.2@1710878602.189154791,11,1,3737930,
1710879176881607000,0.0.2@1710879166.580611829,11,1,3738049,
1710879910497341700,0.0.2@1710879899.272851415,11,1,3738189,
1710879912515597800,0.0.2@1710879899.985802263,11,1,3738190,
1710883300531681500,0.0.2@1710883288.947715323,11,1,3738436,
1710886550483756500,0.0.2@1710886540.241984854,11,1,3738516,
1710888670480038000,0.0.2@1710888657.668471867,11,1,3738596,
1710893160565638000,0.0.2@1710893148.292113944,11,1,3738772,
1710893162304001800,0.0.2@1710893151.025787050,11,1,3738773,
1710894250539868200,0.0.2@1710894241.610751365,11,1,3738776,
1710896630307305000,0.0.2@1710896617.604451254,11,1,3738794,
1710905250601666000,0.0.2@1710905240.981560179,11,1,3738909,
1710915180529605000,0.0.2@1710915167.864148804,11,1,3739013,
1710915184335866000,0.0.2@1710915174.342692886,11,1,3739014,
1710920370470201000,0.0.2@1710920358.121880628,11,1,3739101,
1710920430631246600,0.0.2@1710920419.610781590,11,1,3739102,
1710925510423484000,0.0.2@1710925500.378429142,11,1,3739208,
1710925512394006000,0.0.2@1710925501.561418427,11,1,3739210,
1710926320438730000,0.0.2@1710926309.728792279,11,1,3739261,
1710926530501357000,0.0.2@1710926519.354663589,11,1,3739269,
1710931660568198700,0.0.2@1710931647.531333836,11,1,3739439,
1710933330681848800,0.0.2@1710933320.128684631,11,1,3739576,
1710933660683725000,0.0.2@1710933651.744078526,11,1,3739586,
1710936030658840800,0.0.2@1710936019.636258137,11,1,3739794,
1710936390718341000,0.0.2@1710936378.286528464,11,1,3739801,
1710941200253578500,0.0.2@1710941188.843095798,11,1,3740233,
1710942240629984000,0.0.2@1710942228.806691300,11,1,3740395,
1710942950438888000,0.0.2@1710942938.278359482,11,1,3740473,
1710943020660712000,0.0.2@1710943011.865796439,11,1,3740485,
1710943780501849000,0.0.2@1710943769.768823272,11,1,3740528,
1710943890650793000,0.0.2@1710943879.129074077,11,1,3740531,
1710943892751066000,0.0.2@1710943882.485559235,11,1,3740533,
1710943930511923000,0.0.2@1710943920.402204730,11,1,3740535,
1710943932633455400,0.0.2@1710943919.939491216,11,1,3740536,
1710943980651267300,0.0.2@1710943968.665552659,11,1,3740537,
1710947621953855000,0.0.2@1710947611.378833119,11,1,3740744,
1710956850624904400,0.0.2@1710956840.186443926,11,1,3742504,
1710959880669656000,0.0.2@1710959871.083133657,11,1,3743143,
1710959882425079800,0.0.2@1710959873.033479251,11,1,3743144,
1710963960551189000,0.0.2@1710963948.211435294,11,1,3744111,
1710963962734885000,0.0.2@1710963953.070635664,11,1,3744112,
1710971937779722000,0.0.2@1710971928.922114156,11,1,3744709,
1710972180544872400,0.0.2@1710972168.470412798,11,1,3744726,
1710972390784454000,0.0.2@1710972379.689957257,11,1,3744737,
1710972392798102000,0.0.2@1710972380.584527245,11,1,3744738,
1710974310731867000,0.0.2@1710974299.748141785,11,1,3744800,
1710974400747268000,0.0.2@1710974388.145781889,11,1,3744801,
1710974570439855000,0.0.2@1710974558.433335467,11,1,3744802,
1710976381021395500,0.0.2@1710976368.231011346,11,1,3744809,
1710976382514557400,0.0.2@1710976369.822728777,11,1,3744810,
1710994540621612000,0.0.2@1710994529.994591240,11,1,3745083,
1711000780767396000,0.0.2@1711000769.288678458,11,1,3745156,
1711005510738074600,0.0.2@1711005498.857413884,11,1,3745273,
1711006650719494000,0.0.2@1711006639.705575225,11,1,3745278,
1711010700697798000,0.0.2@1711010691.550526174,11,1,3745354,
1711012560659315000,0.0.2@1711012549.643600189,11,1,3745398,
1711016440634670800,0.0.2@1711016428.000702486,11,1,3745621,
1711019460841444000,0.0.2@1711019452.463587834,11,1,3745698,
1711022400722029000,0.0.2@1711022389.339783420,11,1,3745840,
1711022402755028500,0.0.2@1711022392.511905767,11,1,3745841,
1711022500512162600,0.0.2@1711022489.448139684,11,1,3745844,
1711022530631744000,0.0.2@1711022522.187616982,11,1,3745845,
1711023240785059000,0.0.2@1711023231.482230729,11,1,3745851,
1711027194074344000,0.0.2@1711027183.054448797,11,1,3746029,
1711027780642067000,0.0.2@1711027767.738380743,11,1,3746063,
1711027860971951400,0.0.2@1711027852.392683253,11,1,3746064,
1711028770617445000,0.0.2@1711028758.682718304,11,1,3746134,
1711028950614313000,0.0.2@1711028937.389983770,11,1,3746137,
1711030620827385600,0.0.2@1711030609.623896995,11,1,3746183,
1711032444494524700,0.0.2@1711032434.952369837,11,1,3746204,
1711033910721645000,0.0.2@1711033900.153831923,11,1,3746234,
1711033912534527700,0.0.2@1711033902.142041402,11,1,3746235,
1711036010637379000,0.0.2@1711036000.034070340,11,1,3746260,
1711036012734516200,0.0.2@1711036001.587633533,11,1,3746261,
1711045800797606000,0.0.2@1711045787.645180021,11,1,3746571,
1711049980724152800,0.0.2@1711049970.403921019,11,1,3746986,
1711052220754744000,0.0.2@1711052212.396394824,11,1,3747147,
1711053720795012000,0.0.2@1711053709.128769913,11,1,3747176,
1711058670801722000,0.0.2@1711058659.927199533,11,1,3747260,
1711062070504423000,0.0.2@1711062057.414198841,11,1,3747295,
1711062070544552400,0.0.2@1711062060.532495008,11,1,3747296,
1711062072374839000,0.0.2@1711062062.429256398,11,1,3747297,
1711062074031492000,0.0.2@1711062064.745905661,11,1,3747298,
1711062075819507000,0.0.2@1711062062.628700707,11,1,3747299,
1711062077527117800,0.0.2@1711062069.194367507,11,1,3747300,
1711062340491657000,0.0.2@1711062328.816160928,11,1,3747307,
1711062342291192000,0.0.2@1711062331.214248684,11,1,3747308,
1711062344359914200,0.0.2@1711062335.154090710,11,1,3747309,
1711062346519994000,0.0.2@1711062333.554092363,11,1,3747310,
1711062400704644000,0.0.2@1711062387.857968004,11,1,3747311,
1711062402784600000,0.0.2@1711062391.286558143,11,1,3747312,
1711062404511574800,0.0.2@1711062391.770583768,11,1,3747313,
1711062406437357300,0.0.2@1711062396.012586185,11,1,3747314,
1711062460712128000,0.0.2@1711062448.560087667,11,1,3747317,
1711062462801852700,0.0.2@1711062453.461163506,11,1,3747318,
1711062464909889000,0.0.2@1711062455.920193965,11,1,3747319,
1711062466974697200,0.0.2@1711062457.085331129,11,1,3747320,
1711062490607342800,0.0.2@1711062481.749270296,11,1,3747322,
1711062492261971000,0.0.2@1711062482.873832529,11,1,3747323,
1711062494009967000,0.0.2@1711062483.710236665,11,1,3747324,
1711062495924855000,0.0.2@1711062483.268976961,11,1,3747325,
1711062580635109400,0.0.2@1711062569.762445670,11,1,3747329,
1711062582754478800,0.0.2@1711062569.714479378,11,1,3747330,
1711062640581261000,0.0.2@1711062630.935761073,11,1,3747333,
1711062642674886700,0.0.2@1711062634.120371868,11,1,3747334,
1711062660922161700,0.0.2@1711062648.464179444,11,1,3747336,
1711062662941639000,0.0.2@1711062653.315788005,11,1,3747337,
1711062700614846000,0.0.2@1711062688.430030667,11,1,3747338,
1711062702555075000,0.0.2@1711062690.930346612,11,1,3747339,
1711062760624907000,0.0.2@1711062749.130451613,11,1,3747340,
1711062762874507000,0.0.2@1711062753.422111425,11,1,3747341,
1711062790634897200,0.0.2@1711062779.485771595,11,1,3747342,
1711062792854814000,0.0.2@1711062780.888920114,11,1,3747343,
1711062850761535000,0.0.2@1711062841.442272433,11,1,3747345,
1711062852754723000,0.0.2@1711062841.605736538,11,1,3747346,
1711063000624220000,0.0.2@1711062991.796004553,11,1,3747349,
1711063002804971300,0.0.2@1711062993.191932470,11,1,3747350,
1711063030644818000,0.0.2@1711063020.471858118,11,1,3747351,
1711063032519591000,0.0.2@1711063022.748541367,11,1,3747352,
1711063110754866000,0.0.2@1711063098.386081167,11,1,3747353,
1711063112532023300,0.0.2@1711063103.094032061,11,1,3747354,
1711063150789181000,0.0.2@1711063139.808405691,11,1,3747355,
1711063152901654300,0.0.2@1711063141.663231479,11,1,3747356,
1711063240511987000,0.0.2@1711063229.923502146,11,1,3747359,
1711063242219343000,0.0.2@1711063233.121114130,11,1,3747360,
1711063290949309000,0.0.2@1711063278.012400924,11,1,3747362,
1711063292827397400,0.0.2@1711063284.400955225,11,1,3747363,
1711063330474205000,0.0.2@1711063318.452341184,11,1,3747365,
1711063332504843800,0.0.2@1711063322.674994175,11,1,3747366,
1711063390658019000,0.0.2@1711063378.033934590,11,1,3747367,
1711063392801972500,0.0.2@1711063380.309929480,11,1,3747368,
1711063420679263000,0.0.2@1711063408.563024396,11,1,3747369,
1711063422299194600,0.0.2@1711063411.281120241,11,1,3747370,
1711063470844760000,0.0.2@1711063459.793956549,11,1,3747372,
1711063473037572000,0.0.2@1711063462.858520778,11,1,3747373,
1711063510654825000,0.0.2@1711063500.597768342,11,1,3747375,
1711063513014896000,0.0.2@1711063501.584589215,11,1,3747376,
1711063570574345500,0.0.2@1711063559.768760330,11,1,3747377,
1711063572554502700,0.0.2@1711063561.819283660,11,1,3747378,
1711063660621316000,0.0.2@1711063650.676706553,11,1,3747382,
1711063662961867000,0.0.2@1711063653.507358472,11,1,3747383,
1711063710784549000,0.0.2@1711063701.220474932,11,1,3747384,
1711063712629489000,0.0.2@1711063701.849906543,11,1,3747385,
1711063750572058600,0.0.2@1711063737.682687943,11,1,3747386,
1711063752767784000,0.0.2@1711063742.323959775,11,1,3747387,
1711063810654504000,0.0.2@1711063799.945356385,11,1,3747388,
1711063812764924000,0.0.2@1711063804.396286219,11,1,3747390,
1711063831077563400,0.0.2@1711063819.175589143,11,1,3747391,
1711063832935103000,0.0.2@1711063821.890813740,11,1,3747392,
1711063890964997000,0.0.2@1711063882.173506229,11,1,3747394,
1711063892957660200,0.0.2@1711063880.364313707,11,1,3747395,
1711063930621309400,0.0.2@1711063920.412192171,11,1,3747396,
1711063932865034200,0.0.2@1711063921.073753810,11,1,3747397,
1711064020551217000,0.0.2@1711064009.326220486,11,1,3747398,
1711064022774861800,0.0.2@1711064010.541794161,11,1,3747399,
1711064040954306000,0.0.2@1711064028.325902717,11,1,3747400,
1711064043174812000,0.0.2@1711064033.540086300,11,1,3747401,
1711064080734460200,0.0.2@1711064069.383359137,11,1,3747402,
1711064082774392300,0.0.2@1711064073.805229154,11,1,3747403,
1711064140764498400,0.0.2@1711064130.636964418,11,1,3747404,
1711064142685000200,0.0.2@1711064130.257959911,11,1,3747405,
1711064170674332000,0.0.2@1711064159.190430336,11,1,3747406,
1711064172774904000,0.0.2@1711064160.530319365,11,1,3747407,
1711064220874550000,0.0.2@1711064207.539524374,11,1,3747409,
1711064222597544700,0.0.2@1711064211.071747885,11,1,3747410,
1711064260694451200,0.0.2@1711064248.230306130,11,1,3747411,
1711064262970139000,0.0.2@1711064252.307410583,11,1,3747412,
1711064310652006400,0.0.2@1711064301.004049704,11,1,3747415,
1711064312599947000,0.0.2@1711064299.316495918,11,1,3747416,
1711064380651717000,0.0.2@1711064370.993677767,11,1,3747419,
1711064382577736000,0.0.2@1711064370.388302978,11,1,3747420,
1711064410599390000,0.0.2@1711064398.551001068,11,1,3747421,
1711064412421356000,0.0.2@1711064400.976804546,11,1,3747422,
1711064530864707000,0.0.2@1711064518.680766631,11,1,3747424,
1711064532844695600,0.0.2@1711064521.725072657,11,1,3747425,
1711064550954363000,0.0.2@1711064542.283247491,11,1,3747426,
1711064555087549000,0.0.2@1711064546.605188984,11,1,3747427,
1711064620584332000,0.0.2@1711064608.614355362,11,1,3747428,
1711064622561832000,0.0.2@1711064610.620089237,11,1,3747429,
1711064670929894400,0.0.2@1711064659.173660898,11,1,3747433,
1711064672861911000,0.0.2@1711064663.405847058,11,1,3747434,
1711064710694789600,0.0.2@1711064701.205663894,11,1,3747436,
1711064712851670000,0.0.2@1711064703.694822923,11,1,3747437,
1711064770524667000,0.0.2@1711064762.060074906,11,1,3747438,
1711064772651425000,0.0.2@1711064763.323538544,11,1,3747440,
1711064800519127000,0.0.2@1711064789.133060216,11,1,3747441,
1711064802371212300,0.0.2@1711064793.958507483,11,1,3747442,
1711064890645160000,0.0.2@1711064879.968397868,11,1,3747444,
1711064892744322600,0.0.2@1711064884.165084827,11,1,3747445,
1711065130504348200,0.0.2@1711065121.359192352,11,1,3747449,
1711065132364522000,0.0.2@1711065120.895093787,11,1,3747450,
1711065210705133000,0.0.2@1711065197.816450915,11,1,3747453,
1711065212854788000,0.0.2@1711065201.608426059,11,1,3747454,
1711065240884175600,0.0.2@1711065231.670400680,11,1,3747466,
